time,x,y
0,1633.03,2740.51
0.51,1633.03,2740.51
1.51,1633.03,2740.51
2.51,1633.03,2740.51
3.51,1633.03,2740.51
4.51,1633.03,2740.51
5.51,1633.03,2740.51
6.51,1633.03,2740.51
7.51,1633.03,2740.51
8.51,1633.03,2740.51
9.51,1633.03,2740.51
10.51,1633.03,2740.51
11.51,1633.03,2740.51
12.51,1633.03,2740.51
13.5,1633.03,2740.51
14.51,1633.03,2740.51
15.51,1633.03,2740.51
16.51,1633.03,2740.51
17.51,1633.03,2740.51
18.51,1633.03,2740.51
19.51,1633.03,2740.51
20.51,1633.03,2740.51
21.52,1633.03,2740.51
22.51,1633.03,2740.51
23.5,1613.39,2722.96
23.63,1610.12,2722.96
24.52,1610.12,2722.96
25.51,1610.12,2722.96
26.51,1610.12,2722.96
27.5,1610.12,2722.96
28.5,1610.12,2722.96
29.51,1610.12,2722.96
30.52,1610.12,2722.96
31.52,1610.12,2722.96
32.15,1613.39,2722.96
32.17,1623.21,2722.96
32.18,1629.76,2722.96
32.19,1633.03,2722.96
32.32,1636.3,2722.96
32.51,1636.3,2722.96
32.53,1639.58,2722.96
32.62,1642.85,2722.96
32.63,1655.94,2722.96
32.65,1669.03,2722.96
32.67,1675.57,2718.58
32.84,1682.12,2718.58
32.86,1695.21,2714.19
32.88,1698.48,2709.8
32.9,1701.76,2709.8
32.97,1705.03,2709.8
32.99,1711.57,2709.8
33.01,1714.85,2705.41
33.15,1718.12,2705.41
33.26,1721.39,2701.03
33.28,1727.94,2696.64
33.38,1727.94,2692.25
33.4,1731.21,2687.86
33.41,1734.48,2687.86
33.43,1737.75,2679.09
33.45,1737.75,2674.7
33.47,1741.03,2674.7
33.49,1741.03,2670.31
33.51,1754.12,2652.76
33.53,1757.39,2635.21
33.54,1763.93,2626.44
33.56,1767.21,2626.44
33.6,1767.21,2622.05
33.62,1770.48,2617.66
33.63,1773.75,2604.5
33.65,1780.3,2600.11
33.67,1780.3,2595.72
33.68,1780.3,2582.56
33.7,1783.57,2582.56
33.76,1786.84,2578.17
33.78,1786.84,2569.4
33.8,1786.84,2565.01
33.82,1786.84,2560.62
33.83,1786.84,2551.85
33.84,1786.84,2547.46
33.88,1786.84,2543.07
33.9,1786.84,2534.3
33.91,1786.84,2529.91
33.93,1783.57,2521.13
33.95,1780.3,2512.36
33.97,1780.3,2507.97
33.98,1777.03,2503.58
33.99,1777.03,2499.2
34.01,1777.03,2494.81
34.03,1773.75,2494.81
34.05,1770.48,2494.81
34.06,1767.21,2490.42
34.08,1767.21,2486.03
34.12,1763.93,2481.64
34.13,1760.66,2477.26
34.15,1757.39,2477.26
34.17,1754.12,2477.26
34.18,1754.12,2472.87
34.2,1750.84,2468.48
34.21,1750.84,2464.09
34.23,1744.3,2459.71
34.25,1741.03,2455.32
34.26,1737.75,2450.93
34.27,1737.75,2442.16
34.31,1734.48,2442.16
34.51,1734.48,2442.16
34.55,1731.21,2433.38
34.56,1731.21,2428.99
34.58,1727.94,2424.61
34.6,1727.94,2420.22
34.62,1727.94,2415.83
34.64,1727.94,2407.05
34.66,1724.66,2407.05
35.01,1724.66,2402.67
