time,longitude,latitude,altitude_2,speed_2,time_2,music_2,conversation_2
1446063040,-86.7805891,36.1630715,155,1.2,1695,1,
1446063045,-86.7805276,36.1631041,155,0.9,1700,1,
1446063050,-86.7804624,36.1631345,155,1.4,1705,1,
1446063055,-86.7803921,36.163147,155,1.1,1710,0,
1446063060,-86.7803675,36.1631918,155,1,1715,0,
1446063065,-86.7803197,36.163229,155,1,1720,0,
1446063070,-86.7803174,36.1632566,155,1.1,1725,0,
1446063075,-86.7803229,36.1633142,156,1.1,1730,1,
1446063080,-86.7803264,36.163378,156,1.2,1735,1,
1446063085,-86.7803277,36.1634114,157,0,1740,1,A: inflation prices cause an inflation prices/J: these lights are so pretty at night/A: oh/J: maybe/H: the arcade is right down there right/J: do you think one day they'll have a plaque on jefferson street that said in the whatever year inspired entrepeneurs brought back music to jefferson street..maybe/J: (inaudible)/A: (inaduible)
1446063090,-86.7803352,36.1634213,157,0.5,1745,1,
1446063095,-86.7803352,36.1634213,157,0,1750,1,
1446063100,-86.7803352,36.1634213,158,0,1755,1,
1446063105,-86.7803352,36.1634213,158,0,1760,1,
1446063110,-86.7803423,36.1634451,158,0,1765,1,
1446063115,-86.7803371,36.1634585,157,0,1770,1,
1446063120,-86.7803371,36.1634585,157,0,1775,1,
1446063125,-86.7803371,36.1634585,157,0,1780,1,
1446063130,-86.7803351,36.1634668,157,0.2,1785,1,
1446063135,-86.7803313,36.1635186,156,0,1790,1,
1446063140,-86.7803313,36.1635186,157,0,1795,1,
1446063145,-86.780348,36.1635934,157,0.6,1800,1,A: where we goin next?/J: is the arcade a spot?/H: yea yea we walk up to the arcade/J: ok/J: they're tour is longer than ours/H: yea/H: then we gotta go we got a long way to go/J: sorry/J: there's the arcade/A: yea/H: there's a plaque right here that's part of it/J: nashville sit ins/H: yes!/H: and it looks like a picture of what this street used to look like during
1446063150,-86.7803449,36.1636095,158,0.9,1805,1,
1446063155,-86.7803684,36.1636478,158,0.9,1810,1,
1446063160,-86.7803751,36.1637107,159,0.7,1815,1,
1446063165,-86.780384,36.1637568,160,1.2,1820,1,
1446063170,-86.7804132,36.1637911,159,0.6,1825,1,
1446063175,-86.7804363,36.1638295,159,0,1830,1,
1446063180,-86.7804854,36.1638971,159,1.3,1835,1,
1446063185,-86.7805515,36.1639493,159,1,1840,1,
1446063190,-86.7806191,36.1639946,158,1.2,1845,1,
1446063195,-86.7806644,36.1640334,158,1.1,1850,1,
1446063200,-86.7806853,36.1640655,159,0.6,1855,1,
1446063205,-86.7806857,36.1640706,160,0,1860,1,H: one of the picketing movements I think this is from one side of the street near the arcade here/J: * cool cool/J: I remember reading about diane nash at the gallery/H: yea she's a famous civil rights activist/H: so so that's the newspaper headline that we worked with like with the um protestors actually confronting the mayer/J: * oh/H: starting to make more sense considering the first exercise where we literally had no context whatsoever/J: yea yea
1446063210,-86.7806956,36.1640567,158,0,1865,1,
1446063215,-86.7806956,36.1640567,160,0,1870,1,
1446063220,-86.7806956,36.1640567,161,0,1875,1,
1446063225,-86.7807171,36.1640544,160,0.5,1880,0,
1446063230,-86.780726,36.1640633,159,0.5,1885,0,
1446063235,-86.7807314,36.1640541,158,0.2,1890,0,
1446063240,-86.780721,36.1640374,158,0.2,1895,1,
1446063245,-86.7806979,36.1640141,158,0,1900,1,
1446063250,-86.7806979,36.1640141,159,0,1905,1,
1446063255,-86.7806979,36.1640141,160,0,1910,1,
1446063260,-86.7806438,36.1639633,158,0.3,1915,1,
1446063265,-86.7805924,36.1639154,157,0.6,1920,1,J: I remem I still think that was rand/A: they um maggie and allie were with you/J: so the arcade literally an arcade or?/A: * right there/A: it's not like a video arcade like an arcade as in an open place to do things/J: * oh/H: * shop and eat yea/A: arcade in the roman sense/H: it's alright/J: hmm missed that one/A: I'm sure if you asked he would love to tell you all about it/J: yea I wanna talk to him more/J: so where's our next spot at/H: here's a picture of the exterior of/J: that building could that be that shopping no
1446063270,-86.780549,36.1638977,157,0.9,1925,1,
1446063275,-86.7805149,36.1638968,157,0.2,1930,1,
1446063280,-86.7805149,36.1638968,158,0,1935,1,
1446063285,-86.7805149,36.1638968,157,0,1940,1,
1446063290,-86.7805149,36.1638968,158,0,1945,1,
1446063295,-86.7805149,36.1638968,158,0,1950,1,
1446063300,-86.7805149,36.1638968,159,0,1955,1,
1446063305,-86.7805149,36.1638968,158,0,1960,1,
1446063310,-86.7805149,36.1638968,159,0,1965,1,
1446063315,-86.7805149,36.1638968,159,0,1970,1,
1446063320,-86.7805149,36.1638968,159,0,1975,1,
1446063325,-86.7805149,36.1638968,160,0,1980,1,J: ooo I'm so sorry!/H: this gallery here.. oh yeah it's this building they're looking at/J: (laughing) ok what of it? the text might say/A: (laughing)/H: I'm guessing this is yea also maybe a location where they/J: * a sit in/H: did staged a sit in yea.. looks like this used to be a restaurant cuz here's uh picture of people in the act of and then here is the next one which I'm assuming is here is the present day like where it used to be/J: * oh/A: yea should we read the other side/H: and we're going throught he arcade/A: oh we're going through the arcade/J: oh! it's continued there's a we missed a whole pass of it/A: we missed the beginning?/J: hi good how are you
1446063330,-86.7805149,36.1638968,160,0,1985,1,
1446063335,-86.7805312,36.1639117,161,0.2,1990,1,
1446063340,-86.7805502,36.1639035,159,0.4,1995,1,
1446063345,-86.7805854,36.1639161,158,0.4,2000,1,
1446063350,-86.7805971,36.1639077,156,0.2,2005,1,
1446063355,-86.7805907,36.1639083,156,0,2010,1,
1446063360,-86.7805883,36.1639347,157,0.6,2015,1,
1446063365,-86.780574,36.1639915,158,0.5,2020,1,
1446063370,-86.780589,36.1640073,157,0.3,2025,1,
1446063375,-86.780633,36.1640417,156,0.7,2030,1,
1446063380,-86.7806686,36.1640414,155,0,2035,1,
1446063385,-86.7806686,36.1640414,156,0,2040,1,H: here's the next photo of like at the walgreens/J: that's modern day so/H: and then yea I'm assuming this is in the arcade/J: ok and then what's that sign say?/H: fountain closed public (inaudible)/J: oh I thought it was going to say something about like who was allowed there/H: * like where they put the restaurant yea/J: I can kind of picture it right here/H: yea/J: I had no idea this was here/A: oh yea/H: and picture of their march in silence to the courthouse/J: where diane nash/H: confronted the mayor/J: yes! it's all really coming together/A: (laughing)/H: so our next stop is at on 4th avenue.. no excuse me on union street
1446063390,-86.7806686,36.1640414,156,0,2045,1,
1446063395,-86.7806686,36.1640414,156,0,2050,1,
1446063400,-86.7806686,36.1640414,156,0,2055,1,
1446063405,-86.780644,36.164042,156,0.2,2060,1,
1446063410,-86.7805586,36.1640805,157,1.5,2065,1,
1446063415,-86.7804281,36.1641574,156,1.1,2070,1,
1446063420,-86.7803171,36.1642222,156,0.5,2075,1,
1446063425,-86.7802468,36.1642236,157,0.9,2080,1,
1446063430,-86.7801999,36.1642262,157,0.7,2085,1,
1446063435,-86.7801889,36.1642548,157,0.5,2090,1,
1446063440,-86.7802385,36.1643024,156,0.8,2095,1,
1446063445,-86.7802093,36.1643182,156,0.2,2100,1,J: it's cool in here.. hi it's ok yea we are doing a project we go to vanderbilt/J: I know and it's on a patsy cline cd just to give me a ya know little extra touch/J: oh greek food/A: * post office/H: * and once we get there we have like a good audio recording/J: hmm?/A: post office/J: oh/J: * uh oh that looks vintage/A: * now that they took away my/A: now that they took away my mailbox at school I love post offices.. like I get so excited at the idea of having my own mailbox/J: * hmhm/J: how far are we from the library now?/H: not terribly far but we've gone a few blocks
1446063450,-86.7801698,36.1643475,156,0.2,2105,1,
1446063460,-86.7799833,36.1645824,155,1.4,2115,1,
1446063465,-86.779913,36.1645924,155,1.2,2120,1,
1446063470,-86.7798908,36.164615,154,1.5,2125,1,
1446063475,-86.7798544,36.1646335,155,0.2,2130,1,
1446063480,-86.7798325,36.1645733,155,0.6,2135,1,
1446063485,-86.7797908,36.1645293,153,1,2140,1,
1446063490,-86.7796987,36.1644912,153,1,2145,1,
1446063495,-86.7795897,36.164603,152,1.5,2150,1,
1446063500,-86.7794714,36.1646942,152,0.6,2155,1,
1446063505,-86.7794179,36.164708,153,0.5,2160,1,H: now I think we we need to go left/J: * this is really far/H: it's this up here/J: I got to get out more this is cool/H: kind of looks like right/J: hmhm sure
1446063510,-86.7794321,36.1647282,153,0.8,2165,1,
1446063515,-86.7794747,36.1647528,153,0.8,2170,1,
1446063520,-86.7795174,36.1647854,153,0.7,2175,1,
1446063525,-86.7795516,36.1648232,153,0.9,2180,1,
1446063530,-86.7796326,36.1648597,153,1.4,2185,1,
1446063535,-86.7796581,36.1649162,153,1.3,2190,1,
1446063540,-86.7796793,36.1649735,154,0.9,2195,1,
1446063545,-86.7797032,36.1650241,155,0.7,2200,1,
1446063550,-86.7797209,36.1650001,154,0.2,2205,1,
1446063555,-86.7797209,36.1650001,154,0,2210,1,
1446063560,-86.7797171,36.1649766,154,0,2215,1,
1446063565,-86.7796959,36.165003,154,1.3,2220,1,H: * and I/A: * heading towards city hall/H: I think we are tracing the route they walked/H: (inaudible) marker/J: was andrew jackson he was from nashville?.. from tennesee/A: * he his plantation is thirty minutes outside of downtown..we get in for free with our student id/H: * from around nashville/J: oh.. what's it called/A: hermitage/A: * we get in for free with out student id/H: * the hermitage close/H: no way you get in for free?/J: um my moms trying to go there she reminds/A: yea they have a tulip festival in the spring that I realy like to go to and all the like curators and tour guides dress up in period costumes/J: * oh/H: * oh man
1446063570,-86.7796672,36.1650292,152,1,2225,1,
1446063575,-86.7796264,36.1650441,153,1,2230,1,
1446063580,-86.7795564,36.1650919,153,2.1,2235,1,
1446063585,-86.7794963,36.1651738,153,1.2,2240,1,
1446063590,-86.7794251,36.1652347,153,1.4,2245,1,
1446063595,-86.7793686,36.1652755,153,1.3,2250,1,
1446063600,-86.7793116,36.1653034,153,1.5,2255,1,
1446063605,-86.779262,36.1653045,152,1,2260,1,
1446063610,-86.7792089,36.1653136,151,1.1,2265,1,
1446063615,-86.7791493,36.1653482,151,0.7,2270,1,
1446063620,-86.7790969,36.1653101,151,0.5,2275,1,
1446063625,-86.7790423,36.1653232,151,0.9,2280,1,J: not that into that/H: it's all like very ninteenth century/A: yea um when I went with my parents they said it's one of the best preserved presidential homes because it was turned into a museum within one generation of andrew jackson's death/H: holy cow/J: oh my god/A: so it's like exactly like he lived in it/J: * no one/H: so like before monticello even like yea it's crazy/A: yea/J: that was washington I've been there/A: though jeffersons was donated like immediately after his death or museum/J: there's the courthouse/A: will the circle be unbroken.. staples singers/J: you think they sang while they walked.. probably/A: well it was a silent march/J: oh well then probably not/A: oh/H: wait a minute here we go there's a recording/A: oh/H: which I think was meant to correlate crossing over there make sure volume's turned up
1446063630,-86.7789816,36.1653286,150,1.1,2285,1,
1446063635,-86.7789344,36.1653591,150,1,2290,1,
1446063640,-86.7788858,36.165407,149,1,2295,1,
1446063645,-86.7788339,36.1654334,148,0.9,2300,1,
1446063650,-86.7787888,36.1654475,148,1,2305,1,
1446063655,-86.7787523,36.1654752,147,0.8,2310,0,
1446063660,-86.7787252,36.165481,147,0.8,2315,0,
1446063665,-86.7786889,36.1655012,147,1,2320,0,
1446063670,-86.7786981,36.1655177,147,0,2325,0,
1446063675,-86.7786981,36.1655177,147,0,2330,0,
1446063680,-86.7786981,36.1655177,147,0,2335,0,
1446063685,-86.7786981,36.1655177,147,0,2340,0,H: about the silent march/H: alright.. so I think we're goin over the next few stops are up here/J: like are we going to the courthouse no/H: it's all right here still/A: would that would that be the attorney generals office that we read about on the thing
1446063690,-86.7786981,36.1655177,147,0,2345,0,
1446063695,-86.7786981,36.1655177,147,0,2350,0,
1446063700,-86.7786981,36.1655177,147,0,2355,0,
1446063705,-86.7786981,36.1655177,147,0,2360,0,
1446063710,-86.7786981,36.1655177,147,0,2365,0,
1446063715,-86.7786981,36.1655177,147,0,2370,0,
1446063720,-86.7786981,36.1655177,147,0,2375,0,
1446063725,-86.7786981,36.1655177,147,0,2380,0,
1446063730,-86.7786981,36.1655177,147,0,2385,0,
1446063735,-86.7786981,36.1655177,147,0,2390,0,
1446063740,-86.7786981,36.1655177,147,0,2395,0,
1446063745,-86.7786981,36.1655177,147,0,2400,0,H: well looks like yea the site of the bombing/H: so we're a little further than that uh/J: the attorney general?/A: hmhm
1446063750,-86.7786981,36.1655177,147,0,2405,0,
1446063755,-86.7786981,36.1655177,147,0,2410,0,
1446063760,-86.7786981,36.1655177,147,0,2415,0,
1446063765,-86.7786981,36.1655177,147,0,2420,0,
1446063770,-86.7786981,36.1655177,147,0,2425,0,
1446063775,-86.7786981,36.1655177,147,0,2430,0,
1446063780,-86.7786981,36.1655177,147,0,2435,0,
1446063785,-86.7786981,36.1655177,147,0,2440,0,
1446063790,-86.7786981,36.1655177,147,0,2445,0,
1446063795,-86.7786981,36.1655177,147,0,2450,0,
1446063800,-86.7786981,36.1655177,147,0,2455,0,
1446063805,-86.7786981,36.1655177,147,0,2460,0,H: so I guess the bombing took place back there it was it was at his office that where it happened/J: hmhm/J: soo/H: so it looks like the next stop is like in the someone took a picture /J: should we cross that way?/H: sure/A: yea oh nope we can't anymore/H: video in front of the courthouse/J: * nevermind
1446063810,-86.7786981,36.1655177,147,0,2465,0,
1446063815,-86.7786981,36.1655177,147,0,2470,0,
1446063820,-86.7786981,36.1655177,147,0,2475,0,
1446063825,-86.7786981,36.1655177,147,0,2480,0,
1446063830,-86.7786981,36.1655177,147,0,2485,0,
1446063835,-86.7786981,36.1655177,147,0,2490,0,
1446063840,-86.778674,36.1655286,146,0.2,2495,0,
1446063845,-86.7786785,36.1655237,146,0.2,2500,0,
1446063850,-86.7786721,36.1655327,146,0,2505,0,
1446063855,-86.7786721,36.1655327,146,0,2510,0,
1446063860,-86.7786721,36.1655327,146,0,2515,0,
1446063865,-86.7786721,36.1655327,146,0,2520,1,A: I wonder if they're having the same technical difficulties we are/J: I hope not/H: here's the actual picture of looks like the confrontation which I'm guessing happened right over there/J: on the (inaudible)/J: is this where they have live on the green/A: yep/H: yea..you didn't go/J: I win it just looks different in the day time.. and they have food trucks and everything's closed down/H: * yea it's crazy/J: and the stage is kinda/A: * looks like there is uh still a stage up there/H: yea they're doing something there like there must be some other event happening/A: I took a good double decker bus tour of nashville and it told me that is the cheapest place to park on weekends
1446063870,-86.7786721,36.1655327,145,0,2525,1,
1446063875,-86.7786721,36.1655327,145,0,2530,1,
1446063880,-86.7786721,36.1655327,146,0,2535,1,
1446063885,-86.7786721,36.1655327,146,0,2540,1,
1446063890,-86.7786721,36.1655327,145,0,2545,1,
1446063895,-86.7786721,36.1655327,145,0,2550,1,
1446063900,-86.7786721,36.1655327,146,0,2555,1,
1446063905,-86.7786721,36.1655327,146,0,2560,1,
1446063910,-86.7786721,36.1655327,146,0,2565,1,
1446063915,-86.7786732,36.1655829,146,1.4,2570,1,
1446063920,-86.7786926,36.1656331,146,1.2,2575,1,
1446063925,-86.7787093,36.1656759,146,0.9,2580,1,H: * the public square garage?/J: * court hotel/A: yea/J: good to know/H: that is good to know/J: oh god not that good to know/H: yall wanna cross here/J: printers ally's right down there/A: like down there to the right a bit/H: there's a plaque on the courthouse we could go check it out/J: oh no not again!/H: let's just go/J: grumpy's bail bonds that's funny/J: oh!/A: oh!/H: there's a bus coming/A: yea/J: woah! /A: slow down/J: thank you/H: oh we can't go thanks bus guy
1446063930,-86.7787233,36.1656871,146,0,2585,1,
1446063935,-86.7787233,36.1656871,146,0,2590,1,
1446063940,-86.7787233,36.1656871,147,0,2595,1,
1446063945,-86.7787233,36.1656871,147,0,2600,1,
1446063950,-86.7787075,36.1657029,147,1.5,2605,1,
1446063955,-86.7786348,36.1657469,147,1.5,2610,1,
1446063960,-86.7786009,36.1657956,146,1.2,2615,1,
1446063965,-86.778607,36.1657968,147,0.3,2620,1,
1446063970,-86.7785843,36.1658558,148,1.5,2625,1,
1446063975,-86.7785614,36.1659229,148,1.6,2630,1,
1446063980,-86.7785739,36.1659724,148,1.4,2635,1,
1446063985,-86.7785847,36.166011,148,0.9,2640,1,H: we gotta look out for a plaque I think it's on the exterior up there/J: ok/A: I see it!/H: you see it Ally/A: yea it's in the middle/H: alright
1446063990,-86.7785954,36.1660332,148,1.2,2645,1,
1446063995,-86.77858,36.1660765,148,1,2650,1,
1446064000,-86.7785257,36.1661027,148,1.1,2655,1,
1446064005,-86.778494,36.1661427,148,0.9,2660,1,
1446064010,-86.778466,36.1661887,148,1.1,2665,1,
1446064015,-86.778403,36.166229,148,1.1,2670,1,
1446064020,-86.7783398,36.1662582,148,1.1,2675,1,
1446064025,-86.7782814,36.1662957,148,1.4,2680,1,
1446064030,-86.7782342,36.166342,147,1.6,2685,0,
1446064035,-86.7782598,36.1663945,147,1,2690,0,
1446064040,-86.7782674,36.1664316,149,1,2695,0,
1446064045,-86.778253,36.1664868,148,1,2700,0,H: should we like walk around or I don't know are we allowed to walk through here I guess we can/J: I wonder what they're are they taking down or setting up/A: setting up/H: I think they're setting something up it looks like a ceremony cuz of the chairs that are out or maybe a concert I don't know/J: I know/A: maybe something with the symphony/J: those guys look like they could be important/A: do you want to ask them hey are you important/J: no nah
1446064050,-86.7782586,36.1665547,147,1.3,2705,0,
1446064055,-86.7782668,36.1666075,148,0.9,2710,0,
1446064060,-86.7782813,36.1666551,148,1.1,2715,0,
1446064065,-86.7782958,36.1667072,148,1.2,2720,0,
1446064070,-86.7783169,36.1667764,148,1.5,2725,0,
1446064075,-86.7783325,36.1668348,148,1.1,2730,0,
1446064080,-86.7783628,36.1669011,148,1.6,2735,0,
1446064085,-86.7783968,36.1669466,148,1,2740,0,
1446064090,-86.7784346,36.1669973,148,0.9,2745,1,
1446064095,-86.7784638,36.167033,148,0.8,2750,1,
1446064100,-86.7785023,36.1670751,148,0.9,2755,1,
1446064105,-86.7785271,36.167102,149,0,2760,1,H: knowing what we know about what happened on jefferson street I wouldn't call that first sentence to be the most accurate historical statement in the world/J: * yea civility/J: so white people who didn't like desegregation bombed the councilman's house
1446064110,-86.7785293,36.1671063,148,0,2765,1,
1446064115,-86.7785264,36.1671066,149,0.3,2770,1,
1446064120,-86.7785264,36.1671066,150,0,2775,0,
1446064125,-86.7785264,36.1671066,150,0,2780,0,
1446064130,-86.7785264,36.1671066,150,0,2785,0,
1446064135,-86.7785264,36.1671066,150,0,2790,1,
1446064140,-86.7785264,36.1671066,150,0,2795,1,
1446064145,-86.7785264,36.1671066,150,0,2800,1,
1446064150,-86.7785264,36.1671066,149,0,2805,1,
1446064155,-86.7785264,36.1671066,150,0,2810,1,
1446064160,-86.7785264,36.1671066,150,0,2815,1,
1446064165,-86.7785264,36.1671066,149,0,2820,1,A: I think so/J: or office or whatever/H: looks like the next stop is.. davidson county criminal court and jail/A: which is that way right it's like around the building/H: yes/A: we are almost at the end of the playlist/H: and we're almost at the end of the tour to few two more stops/A: what so did they not include the library gallery in their tour at all?/H: good question does does not look like it.. uh maybe we can go back by there considering we didn't have any context with the notes and things
1446064170,-86.7785264,36.1671066,150,0,2825,1,
1446064175,-86.7785264,36.1671066,150,0,2830,1,
1446064180,-86.7785026,36.1671087,148,1,2835,1,
1446064185,-86.7784626,36.1671206,147,1,2840,1,
1446064190,-86.7783915,36.1671331,147,1.2,2845,1,
1446064195,-86.7783333,36.1671548,147,1.2,2850,1,
1446064200,-86.7782724,36.167177,148,1.3,2855,1,
1446064205,-86.7781904,36.1671969,147,1.4,2860,1,
1446064210,-86.7781523,36.1672317,145,0.8,2865,1,
1446064215,-86.7781252,36.1672708,144,1,2870,1,
1446064220,-86.7780736,36.1672952,144,1.1,2875,1,
1446064225,-86.7780161,36.1673155,143,1.1,2880,1,null
1446064230,-86.7779559,36.1673178,143,1.2,2885,1,
1446064235,-86.7778842,36.1673353,142,1.2,2890,1,
1446064240,-86.7778543,36.167402,143,1.6,2895,1,
1446064245,-86.7778795,36.1674598,143,1.1,2900,1,
1446064250,-86.7779197,36.1675032,143,1.1,2905,1,
1446064255,-86.7779503,36.1675557,142,1.5,2910,1,
1446064260,-86.7779689,36.1676024,142,1,2915,1,
1446064265,-86.7779947,36.1676596,143,0.8,2920,1,
1446064270,-86.7780468,36.1676977,143,1.2,2925,1,
1446064275,-86.7781136,36.1676793,143,1.4,2930,1,
1446064280,-86.7781792,36.1676515,144,1.2,2935,1,
1446064285,-86.7782279,36.1676106,144,1.3,2940,1,J: is that it?/H: I can see where these two pictures are here/J: oh/H: come on livetrekker/J: so if I got thrown in jail this is where I would go/A: I think so/H: uh potentially the I'm not sure they like housed people here permanently but maybe/J: I don't know/A: there's normally a temporary jail right next to the courthouse/H: yes I think that's what this is for sure so this is I'm guessing where they threw people like after the sit in movement who they arrested for civil unrest or whatever/J: cool/H: and there's two more text blurbs here but still no dice/J: the first studio society is justice
1446064290,-86.7782774,36.1675802,145,1.2,2945,1,
1446064295,-86.7783309,36.1675467,146,1.4,2950,1,
1446064300,-86.7783865,36.1675184,145,1.4,2955,1,
1446064305,-86.778433,36.1674948,144,1.3,2960,1,
1446064310,-86.7785027,36.1674781,145,1.2,2965,1,
1446064315,-86.7785733,36.1674699,145,1,2970,1,
1446064320,-86.7785969,36.1674612,146,0.8,2975,1,
1446064325,-86.7786296,36.1674589,146,0,2980,0,
1446064330,-86.7786255,36.1674601,146,0,2985,1,
1446064335,-86.7786243,36.1674689,146,0.2,2990,1,
1446064340,-86.7786207,36.1674693,147,0,2995,1,
