time,x,y
0,1239.22,1056.16
0.52,1239.22,1056.16
1.5,1239.22,1056.16
2.5,1239.22,1056.16
2.77,1239.22,1053.88
2.85,1239.22,1051.6
3.5,1239.22,1051.6
3.6,1237.34,1049.32
4.17,1235.46,1049.32
4.2,1235.46,1051.6
4.23,1233.59,1051.6
4.5,1233.59,1051.6
5,1231.71,1053.88
5.25,1229.83,1053.88
5.5,1229.83,1053.88
6.5,1229.83,1053.88
7.5,1229.83,1053.88
8.5,1229.83,1053.88
9.5,1229.83,1053.88
10.5,1229.83,1053.88
11.5,1229.83,1053.88
12.5,1229.83,1053.88
13.5,1229.83,1053.88
14.5,1229.83,1053.88
15.51,1229.83,1053.88
16.5,1229.83,1053.88
17.51,1229.83,1053.88
18.51,1229.83,1053.88
19.51,1229.83,1053.88
20.51,1229.83,1053.88
21.51,1229.83,1053.88
22.29,1218.57,1056.16
22.31,1211.05,1056.16
22.32,1205.42,1056.16
22.34,1192.28,1051.6
22.36,1175.38,1047.04
22.38,1158.48,1037.91
22.39,1149.09,1037.91
22.41,1139.71,1035.63
22.44,1135.95,1033.35
22.46,1134.07,1033.35
22.49,1134.07,1031.07
22.51,1134.07,1031.07
22.96,1132.2,1031.07
23.01,1126.56,1033.35
23.03,1126.56,1035.63
23.09,1122.81,1037.91
23.51,1122.81,1037.91
23.81,1120.93,1037.91
23.84,1119.05,1035.63
23.88,1117.17,1033.35
24.04,1115.3,1031.07
24.06,1111.54,1031.07
24.19,1107.79,1028.79
24.23,1104.03,1026.51
24.28,1100.28,1026.51
24.31,1098.4,1026.51
24.36,1094.64,1024.22
24.39,1092.77,1024.22
24.41,1089.01,1024.22
24.44,1085.26,1024.22
24.46,1083.38,1024.22
24.48,1081.5,1024.22
24.49,1077.74,1024.22
24.51,1073.99,1026.51
24.53,1072.11,1026.51
24.54,1070.23,1028.79
24.56,1066.48,1028.79
24.59,1058.97,1033.35
24.61,1058.97,1035.63
24.63,1057.09,1037.91
24.64,1055.21,1037.91
24.68,1055.21,1040.19
24.71,1053.34,1042.47
24.73,1051.46,1042.47
24.74,1051.46,1044.76
24.76,1051.46,1047.04
24.79,1051.46,1049.32
24.81,1049.58,1056.16
24.83,1047.7,1056.16
24.86,1045.83,1058.44
24.89,1043.95,1060.72
24.91,1042.07,1063
24.94,1042.07,1065.29
24.96,1038.32,1067.57
24.98,1030.8,1069.85
24.99,1028.93,1072.13
25.01,1023.29,1074.41
25.03,1021.42,1074.41
25.08,1019.54,1074.41
25.09,1013.91,1078.97
25.18,1012.03,1081.25
25.19,1000.76,1083.53
25.21,991.38,1083.53
25.23,983.86,1085.82
25.24,980.11,1090.38
25.26,970.72,1090.38
25.28,965.09,1090.38
25.29,961.33,1090.38
25.31,955.7,1092.66
25.33,953.82,1092.66
25.36,948.19,1092.66
25.38,946.31,1092.66
25.39,944.43,1092.66
25.41,942.56,1092.66
25.43,938.8,1092.66
25.44,936.92,1092.66
25.46,931.29,1092.66
25.48,918.15,1097.22
25.49,912.52,1097.22
25.51,910.64,1099.5
25.54,906.88,1099.5
25.56,906.88,1101.78
25.59,903.13,1101.78
25.61,899.37,1104.06
25.64,895.62,1104.06
25.66,893.74,1106.35
25.69,889.98,1106.35
25.71,886.23,1106.35
25.73,882.47,1108.63
25.76,880.6,1108.63
25.78,878.72,1110.91
25.79,876.84,1110.91
25.81,874.96,1110.91
25.83,871.21,1110.91
25.86,867.45,1110.91
25.89,865.58,1110.91
25.91,859.94,1110.91
25.94,858.07,1110.91
25.96,856.19,1110.91
25.99,854.31,1110.91
26.01,852.43,1110.91
26.03,848.68,1110.91
26.06,844.92,1110.91
26.09,843.04,1110.91
26.13,841.17,1110.91
26.14,839.29,1110.91
26.16,831.78,1110.91
26.18,826.15,1110.91
26.19,818.64,1108.63
26.23,816.76,1106.35
26.28,814.88,1106.35
26.29,813,1104.06
26.39,811.13,1104.06
26.41,809.25,1104.06
26.43,805.49,1101.78
26.44,801.74,1101.78
26.48,796.1,1101.78
26.51,796.1,1101.78
26.54,792.35,1101.78
26.56,788.59,1101.78
26.59,781.08,1101.78
26.61,773.57,1099.5
26.63,771.7,1097.22
26.64,769.82,1097.22
26.66,766.06,1094.94
26.69,758.55,1094.94
26.71,749.16,1092.66
26.73,736.02,1085.82
26.74,728.51,1083.53
26.76,719.12,1078.97
26.78,711.61,1076.69
26.86,705.98,1074.41
26.89,704.1,1072.13
26.91,702.22,1072.13
26.93,698.47,1072.13
26.94,694.71,1072.13
26.96,690.96,1072.13
26.98,685.33,1072.13
26.99,683.45,1069.85
27.01,675.94,1067.57
27.03,672.18,1065.29
27.04,664.67,1063
27.06,645.9,1058.44
27.08,644.02,1056.16
27.09,638.39,1051.6
27.11,630.88,1047.04
27.13,627.12,1047.04
27.14,623.36,1047.04
27.16,621.49,1040.19
27.18,615.85,1035.63
27.19,610.22,1033.35
27.21,608.34,1031.07
27.23,604.59,1028.79
27.24,600.83,1028.79
27.26,597.08,1028.79
27.28,593.32,1026.51
27.29,593.32,1024.22
27.31,585.81,1024.22
27.33,580.18,1019.66
27.34,574.55,1017.38
27.36,570.79,1010.54
27.38,559.53,1008.26
27.39,555.77,1001.41
27.41,550.14,1001.41
27.43,542.63,994.57
27.44,535.12,992.29
27.46,533.24,987.73
27.48,525.73,983.16
27.51,525.73,980.88
27.59,523.85,980.88
27.61,521.97,976.32
27.63,520.1,974.04
27.64,518.22,971.76
27.66,518.22,964.92
27.68,516.34,964.92
27.69,514.46,960.35
27.71,512.59,960.35
27.73,512.59,955.79
27.74,510.71,953.51
27.78,510.71,951.23
27.79,508.83,948.95
27.83,508.83,946.67
27.86,508.83,944.39
27.94,508.83,937.54
27.98,508.83,935.26
27.99,508.83,932.98
28.01,508.83,928.42
28.03,508.83,923.86
28.06,508.83,919.29
28.11,508.83,912.45
28.13,508.83,910.17
28.16,508.83,903.33
28.18,508.83,901.04
28.19,508.83,898.76
28.21,508.83,896.48
28.23,508.83,891.92
28.51,508.83,891.92
29.21,508.83,889.64
29.51,508.83,889.64
30.51,508.83,889.64
31.38,508.83,885.08
31.39,508.83,882.8
31.41,505.08,880.51
31.48,503.2,878.23
31.51,503.2,878.23
32.33,503.2,875.95
32.43,503.2,873.67
32.51,503.2,873.67
32.85,503.2,871.39
33,503.2,869.11
33.05,505.08,869.11
33.08,505.08,866.83
33.15,508.83,864.55
33.18,510.71,864.55
33.21,512.59,864.55
33.51,512.59,864.55
33.55,516.34,859.98
33.68,516.34,857.7
33.73,516.34,855.42
33.76,518.22,855.42
33.9,518.22,850.86
34.51,518.22,850.86
35.51,518.22,850.86
36.51,518.22,850.86
36.78,518.22,848.58
36.8,518.22,846.3
36.95,518.22,844.02
37.31,518.22,841.73
37.36,518.22,837.17
37.51,518.22,837.17
37.67,521.97,834.89
37.73,521.97,832.61
38.28,523.85,832.61
38.3,525.73,832.61
38.4,525.73,834.89
38.5,525.73,837.17
38.56,527.61,837.17
39.52,527.61,837.17
39.76,529.48,839.45
39.87,529.48,841.73
39.97,531.36,844.02
40.2,533.24,846.3
40.52,533.24,846.3
41.52,533.24,846.3
42.37,535.12,844.02
42.42,536.99,841.73
42.45,538.87,839.45
42.52,538.87,839.45
42.53,540.75,837.17
42.55,540.75,834.89
43.02,540.75,832.61
43.22,540.75,830.33
43.33,542.63,828.05
43.38,544.51,825.77
43.5,544.51,825.77
43.55,546.38,825.77
43.58,548.26,825.77
43.9,548.26,823.49
43.92,550.14,823.49
43.93,550.14,821.2
43.95,552.02,818.92
43.97,552.02,814.36
43.98,555.77,809.8
44.02,555.77,807.52
44.03,555.77,800.67
44.05,557.65,793.83
44.07,559.53,791.55
44.08,561.4,789.27
44.1,563.28,784.71
44.12,563.28,782.43
44.15,563.28,775.58
44.17,568.91,771.02
44.2,568.91,768.74
44.22,568.91,764.18
44.23,570.79,764.18
44.25,570.79,761.9
44.27,572.67,759.61
44.28,572.67,755.05
44.33,574.55,752.77
44.37,574.55,748.21
44.38,578.3,741.37
44.42,578.3,739.08
44.45,580.18,736.8
44.5,580.18,734.52
44.52,582.06,732.24
44.53,582.06,729.96
44.55,582.06,727.68
44.57,583.93,727.68
44.58,585.81,720.84
44.6,587.69,713.99
44.62,591.45,709.43
44.63,593.32,700.31
44.65,597.08,700.31
44.67,598.96,698.02
44.68,600.83,691.18
44.72,602.71,688.9
44.75,606.47,684.34
44.77,608.34,682.06
44.8,612.1,682.06
44.87,615.85,677.49
44.97,615.85,675.21
44.98,617.73,670.65
45.02,619.61,670.65
45.07,621.49,668.37
45.12,623.36,666.09
45.13,625.24,663.81
45.17,629,663.81
45.18,630.88,663.81
45.23,636.51,663.81
45.3,640.26,663.81
45.32,644.02,661.53
45.42,645.9,661.53
45.45,649.65,661.53
45.47,653.41,661.53
45.5,659.04,661.53
45.52,660.92,661.53
45.53,662.79,661.53
45.55,666.55,659.24
45.57,668.43,656.96
45.7,670.3,656.96
45.75,672.18,656.96
45.77,674.06,656.96
45.78,675.94,656.96
45.8,679.69,656.96
45.82,683.45,656.96
45.83,689.08,656.96
45.85,692.84,656.96
45.87,694.71,656.96
45.88,702.22,656.96
45.9,705.98,656.96
45.93,713.49,656.96
45.95,717.24,656.96
45.97,722.88,656.96
45.98,730.39,656.96
46,739.78,656.96
46.02,743.53,656.96
46.03,751.04,656.96
46.05,756.67,654.68
46.07,758.55,654.68
46.08,762.31,654.68
46.1,767.94,654.68
46.12,771.7,654.68
46.13,781.08,654.68
46.17,784.84,654.68
46.18,794.23,654.68
46.2,811.13,654.68
46.22,841.17,647.84
46.23,848.68,645.56
46.25,854.31,645.56
46.27,861.82,645.56
46.3,865.58,645.56
46.32,873.09,645.56
46.33,886.23,645.56
46.35,895.62,645.56
46.37,901.25,645.56
46.38,908.76,645.56
46.4,916.27,645.56
46.42,929.41,645.56
46.43,933.17,645.56
46.45,938.8,643.28
46.47,938.8,641
46.48,940.68,641
46.5,946.31,638.71
46.52,950.07,638.71
46.54,953.82,638.71
46.57,959.46,636.43
46.58,968.84,634.15
46.6,976.35,634.15
46.62,983.86,634.15
46.63,993.25,631.87
46.65,1000.76,629.59
46.67,1008.27,627.31
46.68,1013.91,627.31
46.7,1021.42,625.03
46.72,1027.05,622.75
46.73,1028.93,622.75
46.75,1032.68,622.75
46.77,1040.19,622.75
46.78,1051.46,622.75
46.8,1068.36,620.47
46.82,1073.99,620.47
46.83,1081.5,620.47
46.85,1092.77,620.47
46.87,1098.4,620.47
46.88,1104.03,620.47
46.9,1107.79,620.47
46.92,1111.54,620.47
46.95,1113.42,620.47
46.97,1119.05,620.47
46.98,1122.81,620.47
47,1126.56,620.47
47.02,1132.2,620.47
47.04,1135.95,620.47
47.05,1137.83,620.47
47.07,1143.46,620.47
47.08,1149.09,618.18
47.1,1154.73,618.18
47.12,1158.48,618.18
47.13,1164.11,618.18
47.15,1165.99,618.18
47.17,1167.87,618.18
47.18,1171.63,618.18
47.2,1175.38,618.18
47.22,1177.26,618.18
47.24,1179.14,618.18
47.25,1186.65,618.18
47.27,1190.4,618.18
47.28,1194.16,618.18
47.3,1196.03,618.18
47.32,1199.79,618.18
47.33,1201.67,618.18
47.35,1209.18,618.18
47.37,1214.81,618.18
47.4,1220.44,622.75
47.42,1226.08,625.03
47.43,1239.22,629.59
47.45,1248.61,636.43
47.47,1254.24,636.43
47.48,1257.99,638.71
47.5,1261.75,641
47.52,1263.63,643.28
47.54,1269.26,647.84
47.55,1271.14,650.12
47.57,1273.02,654.68
47.58,1276.77,661.53
47.6,1276.77,668.37
47.62,1280.53,670.65
47.63,1282.4,672.93
47.65,1284.28,677.49
47.67,1284.28,679.78
47.68,1284.28,682.06
47.7,1286.16,684.34
47.72,1286.16,686.62
47.74,1286.16,688.9
47.75,1286.16,691.18
47.78,1289.91,698.02
47.8,1291.79,700.31
47.83,1291.79,702.59
47.85,1291.79,704.87
47.88,1293.67,711.71
47.9,1295.55,716.27
47.92,1297.42,720.84
47.93,1299.3,727.68
47.95,1301.18,729.96
47.97,1303.06,734.52
47.98,1306.81,736.8
48.12,1306.81,739.08
48.19,1308.69,741.37
48.2,1308.69,743.65
48.25,1308.69,745.93
48.27,1308.69,748.21
48.32,1310.57,750.49
48.35,1310.57,752.77
48.37,1310.57,755.05
48.38,1314.32,757.33
48.44,1314.32,759.61
48.47,1314.32,761.9
48.5,1314.32,761.9
48.52,1314.32,764.18
48.79,1314.32,768.74
48.82,1314.32,771.02
48.84,1316.2,773.3
48.97,1318.08,773.3
49.5,1318.08,773.3
49.52,1318.08,775.58
50.47,1314.32,775.58
50.5,1314.32,775.58
50.52,1312.45,775.58
50.85,1308.69,775.58
50.92,1306.81,775.58
51.04,1303.06,773.3
51.09,1301.18,773.3
51.12,1301.18,771.02
51.14,1299.3,768.74
51.27,1299.3,766.46
51.3,1299.3,764.18
51.35,1297.42,759.61
51.4,1297.42,757.33
51.45,1297.42,755.05
51.5,1297.42,755.05
51.54,1295.55,752.77
51.55,1295.55,750.49
51.57,1295.55,748.21
51.74,1295.55,745.93
51.77,1293.67,739.08
51.79,1293.67,736.8
51.82,1291.79,734.52
51.9,1289.91,727.68
51.92,1286.16,727.68
51.94,1284.28,723.12
51.95,1282.4,720.84
52,1278.65,720.84
52.04,1276.77,718.55
52.17,1276.77,716.27
52.24,1274.89,711.71
52.25,1273.02,709.43
52.37,1271.14,707.15
52.42,1271.14,704.87
52.47,1269.26,704.87
52.5,1269.26,704.87
52.52,1269.26,702.59
52.62,1269.26,700.31
52.72,1263.63,700.31
52.77,1263.63,695.74
52.79,1261.75,695.74
52.82,1261.75,693.46
52.85,1259.87,691.18
52.87,1257.99,691.18
52.9,1257.99,688.9
52.92,1256.12,686.62
52.99,1256.12,682.06
53.02,1254.24,682.06
53.05,1254.24,679.78
53.07,1252.36,677.49
53.09,1252.36,675.21
53.15,1250.48,672.93
53.27,1248.61,668.37
53.5,1246.73,663.81
53.52,1246.73,661.53
53.57,1244.85,656.96
53.6,1244.85,654.68
53.65,1242.97,652.4
53.69,1242.97,650.12
53.74,1241.1,647.84
53.79,1241.1,645.56
