x,y,time
379.25925925925924,1581.5354330708662,0.016444958331703674
379.25925925925924,1581.5354330708662,0.0330503333316301
379.25925925925924,1581.5354330708662,0.04954754166828934
379.25925925925924,1581.5354330708662,0.06637954166944837
379.25925925925924,1581.5354330708662,0.08315075000427896
379.25925925925924,1581.5354330708662,0.09975854166987119
379.25925925925924,1581.5354330708662,0.11637587499717483
379.25925925925924,1581.5354330708662,0.14078404166502878
379.25925925925924,1581.5354330708662,0.1574637083322159
379.25925925925924,1581.5354330708662,0.17436762499710312
379.25925925925924,1581.5354330708662,0.1908909166668309
379.25925925925924,1581.5354330708662,0.2074996250012191
379.25925925925924,1581.5354330708662,0.22423266666737618
379.25925925925924,1581.5354330708662,0.24086412500037113
379.25925925925924,1581.5354330708662,0.2575906666679657
379.25925925925924,1581.5354330708662,0.2743597500011674
379.25925925925924,1581.5354330708662,0.2907622499988065
379.25925925925924,1581.5354330708662,0.3198946666670963
379.25925925925924,1581.5354330708662,0.3444815416660276
379.25925925925924,1581.5354330708662,0.3627034583259956
379.25925925925924,1581.5354330708662,0.398595041660883
379.25925925925924,1581.5354330708662,0.41519362499093404
379.25925925925924,1581.5354330708662,0.4600830833296641
379.25925925925924,1581.5354330708662,0.48513404165714746
379.25925925925924,1581.5354330708662,0.5137486666571931
379.25925925925924,1581.5354330708662,0.5452002916572383
379.25925925925924,1595.1889763779527,0.5672855973274028
379.25925925925924,1599.740157480315,0.5837205140008638
379.25925925925924,1608.8425196850394,0.6145786390000768
378.0740740740741,1613.3937007874015,0.6475177639980149
376.8888888888889,1622.4960629921259,0.6798601389994775
375.7037037037037,1629.3228346456692,0.6984907636621752
375.7037037037037,1631.5984251968505,0.7163029719928996
374.51851851851853,1629.3228346456692,0.7495860553287453
374.51851851851853,1615.6692913385828,0.7671094303265814
373.3333333333333,1576.984251968504,0.7992204303270224
373.3333333333333,1563.3307086614172,0.8169166803315416
373.3333333333333,1554.2283464566929,0.8345578886625841
373.3333333333333,1549.6771653543308,0.8659011386595917
373.3333333333333,1556.5039370078741,0.9148211803324445
373.3333333333333,1565.6062992125985,0.9334101803317824
373.3333333333333,1572.4330708661416,0.9495470553368138
374.51851851851853,1579.259842519685,0.9657175970053574
374.51851851851853,1586.0866141732283,0.9833672220040969
374.51851851851853,1599.740157480315,1.0156568886662058
374.51851851851853,1606.5669291338584,1.0344131803351844
374.51851851851853,1611.1181102362204,1.0534710553322726
374.51851851851853,1611.1181102362204,1.0704829303352086
374.51851851851853,1611.1181102362204,1.0886463053387048
374.51851851851853,1613.3937007874015,1.1072312636672792
374.51851851851853,1613.3937007874015,1.1257333056666983
374.51851851851853,1611.1181102362204,1.1449890973265144
374.51851851851853,1606.5669291338584,1.162104013997349
374.51851851851853,1597.4645669291338,1.1781479306621339
374.51851851851853,1586.0866141732283,1.1946722639943335
374.51851851851853,1574.708661417323,1.2112833473322542
374.51851851851853,1563.3307086614172,1.2278868473324553
374.51851851851853,1556.5039370078741,1.2445405139981165
374.51851851851853,1551.9527559055118,1.2611702639944713
374.51851851851853,1549.6771653543308,1.2787744723275398
374.51851851851853,1549.6771653543308,1.2948520556631127
374.51851851851853,1549.6771653543308,1.3122790556619737
374.51851851851853,1549.6771653543308,1.3314900973286732
374.51851851851853,1551.9527559055118,1.354654680662383
374.51851851851853,1558.7795275590552,1.373914138997383
374.51851851851853,1572.4330708661416,1.3937862639954566
374.51851851851853,1595.1889763779527,1.411165930666788
374.51851851851853,1606.5669291338584,1.4297241806648109
374.51851851851853,1613.3937007874015,1.4458375556655247
374.51851851851853,1615.6692913385828,1.4629174723317866
374.51851851851853,1615.6692913385828,1.4822094306668752
374.51851851851853,1615.6692913385828,1.500135972333259
374.51851851851853,1611.1181102362204,1.5195548473288674
374.51851851851853,1606.5669291338584,1.5369100973347114
374.51851851851853,1583.8110236220473,1.5530203473334578
374.51851851851853,1565.6062992125985,1.5706199306676891
374.51851851851853,1545.1259842519685,1.6029255973352148
374.51851851851853,1542.8503937007874,1.6195043056667229
374.51851851851853,1540.5748031496064,1.6360943056659918
374.51851851851853,1540.5748031496064,1.6536748056695243
374.51851851851853,1540.5748031496064,1.673501680665012
374.51851851851853,1540.5748031496064,1.696193514000569
374.51851851851853,1540.5748031496064,1.7176577223307132
374.51851851851853,1540.5748031496064,1.7359773056685837
374.51851851851853,1540.5748031496064,1.7571518469959944
374.51851851851853,1540.5748031496064,1.790192638665913
374.51851851851853,1540.5748031496064,1.820170471994216
374.51851851851853,1540.5748031496064,1.8363205553288668
374.51851851851853,1540.5748031496064,1.8528187219964554
374.51851851851853,1540.5748031496064,1.8703868053309367
374.51851851851853,1542.8503937007874,1.8864649719945834
374.51851851851853,1545.1259842519685,1.9059861386596555
374.51851851851853,1547.4015748031495,1.9275569303319304
374.51851851851853,1549.6771653543308,1.9490341803286089
374.51851851851853,1549.6771653543308,1.9664583060028404
374.51851851851853,1549.6771653543308,1.9998968893294828
374.51851851851853,1549.6771653543308,2.0194631393340554
374.51851851851853,1549.6771653543308,2.0407757226665293
374.51851851851853,1549.6771653543308,2.0577843893359553
373.3333333333333,1549.6771653543308,2.077395097667994
373.3333333333333,1549.6771653543308,2.0951721393310603
370.962962962963,1549.6771653543308,2.1120427226658816
366.22222222222223,1551.9527559055118,2.1437895143342924
363.85185185185185,1554.2283464566929,2.160420431001347
361.48148148148147,1554.2283464566929,2.1787419726654464
361.48148148148147,1556.5039370078741,2.1948486393278275
359.1111111111111,1556.5039370078741,2.229385347663336
359.1111111111111,1556.5039370078741,2.2460355143314503
357.9259259259259,1556.5039370078741,2.262588889328325
356.74074074074076,1556.5039370078741,2.294361097662912
355.55555555555554,1556.5039370078741,2.311445014330528
354.3703703703704,1556.5039370078741,2.3587768059926733
354.3703703703704,1556.5039370078741,2.380175722330474
354.3703703703704,1556.5039370078741,2.410174805660514
354.3703703703704,1556.5039370078741,2.4279705139965664
354.3703703703704,1556.5039370078741,2.4486208473285807
354.3703703703704,1556.5039370078741,2.471722180660887
354.3703703703704,1556.5039370078741,2.492354763995987
354.3703703703704,1556.5039370078741,2.5120955973293313
354.3703703703704,1556.5039370078741,2.5542105556637544
354.3703703703704,1556.5039370078741,2.570984388996745
354.3703703703704,1556.5039370078741,2.591862222340732
354.3703703703704,1556.5039370078741,2.608471680673555
354.3703703703704,1556.5039370078741,2.625158639007149
