x,y,time
180.14814814814815,1995.6929133858268,0.031329416669905186
180.14814814814815,1995.6929133858268,0.06475066666462226
180.14814814814815,1995.6929133858268,0.09647262500220677
180.14814814814815,1995.6929133858268,0.13064820833096746
180.14814814814815,1995.6929133858268,0.1502295416648849
180.14814814814815,1995.6929133858268,0.16863633333559847
180.14814814814815,1995.6929133858268,0.19574412499787286
180.14814814814815,1995.6929133858268,0.2124672499994631
180.14814814814815,1995.6929133858268,0.22891508333123056
180.14814814814815,1995.6929133858268,0.2456360833311919
180.14814814814815,1995.6929133858268,0.2654306250042282
180.14814814814815,1995.6929133858268,0.28585345833562315
180.14814814814815,1995.6929133858268,0.3041494999997667
180.14814814814815,1995.6929133858268,0.3313751250025234
180.14814814814815,1995.6929133858268,0.34918450000259327
180.14814814814815,1995.6929133858268,0.3779777083400404
180.14814814814815,1995.6929133858268,0.4048702916697948
180.14814814814815,1995.6929133858268,0.42374312500760425
180.14814814814815,1995.6929133858268,0.44079854166920995
180.14814814814815,1995.6929133858268,0.45750129166845
180.14814814814815,1995.6929133858268,0.47638133334112354
180.14814814814815,1995.6929133858268,0.49421162500220817
180.14814814814815,1995.6929133858268,0.5178361670055567
180.14814814814815,1995.6929133858268,0.5344457503393316
180.14814814814815,1995.6929133858268,0.551133875343625
180.14814814814815,1995.6929133858268,0.5674496670049523
180.14814814814815,1995.6929133858268,0.5849664586726833
180.14814814814815,1995.6929133858268,0.6010022086716746
180.14814814814815,1995.6929133858268,0.6341006253438211
180.14814814814815,1995.6929133858268,0.651145167999186
180.14814814814815,1995.6929133858268,0.6834337929988232
178.96296296296296,1997.9685039370079,0.7285045429973815
178.96296296296296,1997.9685039370079,0.7467730013315867
177.77777777777777,1997.9685039370079,0.7801573763292817
177.77777777777777,1997.9685039370079,0.7972397096612094
177.77777777777777,1997.9685039370079,0.8153811679960763
177.77777777777777,2000.244094488189,0.8336147096645272
176.59259259259258,2000.244094488189,0.8511994173351454
