time,x,y
0,1358.37,384.66
0.51,1358.37,384.66
0.88,1356.38,386.71
1.88,1356.38,386.71
2.88,1356.38,386.71
3.88,1356.38,386.71
4.88,1356.38,386.71
5.88,1356.38,386.71
6.51,1356.38,386.71
7.51,1356.38,386.71
8.51,1356.38,386.71
9.51,1356.38,386.71
10.51,1356.38,386.71
11.51,1356.38,386.71
12.51,1356.38,386.71
13.51,1356.38,386.71
14.51,1356.38,386.71
15.51,1356.38,386.71
16.51,1356.38,386.71
17.51,1356.38,386.71
18.51,1356.38,386.71
19.51,1356.38,386.71
20.51,1356.38,386.71
21.51,1356.38,386.71
22.51,1356.38,386.71
23.51,1356.38,386.71
24.51,1356.38,386.71
25.51,1356.38,386.71
26.51,1356.38,386.71
27.51,1356.38,386.71
28.51,1356.38,386.71
29.51,1356.38,386.71
30.51,1356.38,386.71
31.51,1356.38,386.71
32.51,1356.38,386.71
33.5,1356.38,386.71
34.5,1356.38,386.71
35.51,1362.34,386.71
35.77,1362.34,388.75
35.84,1362.34,390.8
35.94,1362.34,392.84
36.02,1362.34,394.89
36.07,1362.34,396.94
36.1,1362.34,398.98
36.18,1362.34,401.03
36.22,1362.34,403.07
36.28,1360.35,403.07
36.3,1360.35,405.12
36.31,1360.35,407.17
36.35,1360.35,409.21
36.38,1360.35,411.26
36.42,1360.35,413.3
36.45,1360.35,417.4
36.46,1360.35,419.44
36.5,1360.35,423.53
36.53,1360.35,425.58
36.55,1360.35,427.63
36.57,1360.35,429.67
36.58,1360.35,431.72
36.62,1360.35,433.76
36.63,1360.35,435.81
36.65,1360.35,437.86
36.67,1360.35,439.9
36.7,1360.35,443.99
36.73,1360.35,446.04
36.75,1360.35,448.09
36.78,1360.35,450.13
36.8,1358.37,452.18
36.83,1358.37,454.23
36.87,1358.37,456.27
36.9,1358.37,458.32
36.93,1358.37,460.36
36.97,1358.37,462.41
36.98,1358.37,464.46
37,1358.37,466.5
37.03,1358.37,468.55
37.05,1358.37,470.59
37.07,1358.37,472.64
37.1,1358.37,474.69
37.13,1358.37,476.73
37.15,1356.38,478.78
37.17,1356.38,480.82
37.2,1356.38,482.87
37.22,1356.38,484.92
37.23,1356.38,486.96
37.27,1356.38,489.01
37.3,1356.38,491.05
37.35,1356.38,493.1
37.37,1354.39,495.15
37.41,1354.39,497.19
37.47,1354.39,499.24
37.5,1354.39,501.28
37.52,1354.39,503.33
37.53,1352.41,505.38
37.57,1352.41,507.42
37.6,1352.41,509.47
37.63,1352.41,511.51
37.65,1352.41,513.56
37.7,1352.41,515.61
37.73,1352.41,517.65
37.76,1352.41,519.7
37.78,1352.41,521.75
37.82,1352.41,523.79
37.83,1352.41,525.84
37.85,1352.41,527.88
37.87,1350.42,529.93
37.88,1350.42,531.98
37.92,1350.42,534.02
37.93,1350.42,536.07
37.95,1348.44,538.11
37.97,1348.44,540.16
37.98,1346.45,542.21
38,1346.45,544.25
38.02,1346.45,546.3
38.03,1344.46,548.34
38.05,1344.46,550.39
38.07,1344.46,552.44
38.08,1342.48,552.44
38.1,1340.49,554.48
38.12,1340.49,556.53
38.13,1340.49,558.57
38.15,1338.51,560.62
38.17,1338.51,562.67
38.18,1336.52,564.71
38.2,1336.52,566.76
38.22,1334.54,568.8
38.23,1334.54,570.85
38.25,1332.55,572.9
38.27,1330.56,574.94
38.28,1328.58,576.99
38.3,1326.59,579.03
38.32,1326.59,581.08
38.33,1322.62,583.13
38.35,1320.63,585.17
38.37,1318.65,587.22
38.38,1314.68,589.27
38.4,1312.69,589.27
38.42,1310.7,591.31
38.43,1308.72,593.36
38.45,1306.73,593.36
38.47,1304.75,593.36
38.48,1300.77,595.4
38.5,1296.8,597.45
38.52,1294.82,597.45
38.53,1292.83,597.45
38.55,1290.85,599.5
38.57,1288.86,599.5
38.58,1286.87,601.54
38.6,1282.9,603.59
38.62,1280.92,603.59
38.63,1278.93,605.63
38.65,1276.94,605.63
38.66,1274.96,605.63
38.68,1270.99,607.68
38.7,1269,607.68
38.72,1265.03,609.73
38.73,1263.04,609.73
38.75,1261.06,609.73
38.77,1259.07,611.77
38.78,1255.1,613.82
38.8,1253.11,613.82
38.81,1249.14,615.86
38.83,1247.15,615.86
38.85,1243.18,617.91
38.87,1241.2,619.96
38.88,1239.21,622
38.9,1237.23,624.05
38.92,1235.24,626.09
38.93,1233.25,628.14
38.95,1231.27,630.19
38.97,1229.28,632.23
38.98,1227.3,634.28
39,1225.31,636.32
39.02,1225.31,638.37
39.03,1223.32,638.37
39.05,1223.32,640.42
39.08,1221.34,642.46
39.11,1219.35,644.51
39.15,1217.37,646.55
39.16,1217.37,648.6
39.18,1215.38,648.6
39.2,1215.38,650.65
39.23,1213.39,652.69
39.27,1211.41,654.74
39.3,1211.41,656.79
39.32,1209.42,658.83
39.33,1209.42,660.88
39.37,1207.44,662.92
39.38,1205.45,664.97
39.4,1205.45,667.02
39.42,1203.46,669.06
39.43,1201.48,671.11
39.45,1201.48,673.15
39.47,1199.49,673.15
39.48,1199.49,675.2
39.5,1197.51,677.25
39.52,1195.52,679.29
39.55,1193.54,681.34
39.57,1191.55,681.34
39.58,1191.55,683.38
39.62,1189.56,685.43
39.65,1187.58,685.43
39.67,1187.58,687.48
39.68,1183.61,689.52
39.72,1181.62,691.57
39.73,1181.62,693.61
39.75,1179.63,695.66
39.77,1177.65,695.66
39.78,1175.66,697.71
39.82,1173.68,699.75
39.83,1171.69,701.8
39.85,1169.7,705.89
39.87,1167.72,705.89
39.88,1165.73,707.94
39.9,1165.73,709.98
39.91,1163.75,712.03
39.93,1161.76,712.03
39.95,1161.76,714.07
39.98,1159.77,716.12
40.03,1157.79,718.17
40.06,1157.79,720.21
40.08,1155.8,720.21
40.1,1155.8,722.26
40.12,1153.82,722.26
40.13,1153.82,724.31
40.15,1151.83,724.31
40.17,1151.83,726.35
40.18,1149.85,726.35
40.2,1149.85,728.4
40.22,1147.86,728.4
40.23,1147.86,730.44
40.25,1145.87,730.44
40.26,1145.87,732.49
40.28,1143.89,732.49
40.3,1141.9,734.54
40.33,1139.92,736.58
40.35,1137.93,736.58
40.38,1135.94,736.58
40.43,1133.96,736.58
40.52,1133.96,736.58
40.55,1131.97,736.58
41.52,1131.97,736.58
42.52,1131.97,736.58
43.52,1131.97,736.58
44.52,1131.97,736.58
45.52,1131.97,736.58
46.52,1131.97,736.58
47.52,1131.97,736.58
48.51,1131.97,736.58
48.64,1129.99,738.63
48.66,1129.99,740.67
48.68,1128,740.67
48.71,1126.01,740.67
48.73,1122.04,742.72
48.74,1120.06,742.72
48.76,1118.07,744.77
48.78,1116.08,744.77
48.81,1114.1,746.81
48.83,1112.11,746.81
48.86,1110.13,746.81
48.88,1110.13,748.86
49.03,1108.14,748.86
49.08,1106.15,748.86
49.14,1104.17,748.86
49.18,1102.18,748.86
49.21,1102.18,750.9
49.33,1100.2,750.9
49.38,1100.2,752.95
49.41,1098.21,752.95
49.46,1096.23,755
49.51,1096.23,755
49.53,1094.24,755
49.58,1092.25,755
49.63,1090.27,755
49.64,1090.27,757.04
49.74,1088.28,757.04
49.79,1086.3,757.04
49.83,1084.31,757.04
49.88,1082.32,757.04
50.11,1082.32,755
50.51,1082.32,755
50.94,1080.34,755
50.96,1080.34,752.95
50.98,1078.35,752.95
50.99,1076.37,750.9
51.03,1074.38,748.86
51.04,1072.39,748.86
51.06,1070.41,748.86
51.08,1070.41,746.81
51.11,1068.42,746.81
51.19,1066.44,746.81
51.21,1066.44,744.77
51.23,1064.45,744.77
51.33,1062.46,742.72
51.34,1060.48,742.72
51.36,1058.49,740.67
51.39,1056.51,738.63
51.43,1054.52,738.63
51.44,1052.54,738.63
51.49,1050.55,736.58
51.51,1050.55,736.58
51.53,1048.56,736.58
51.54,1046.58,736.58
51.58,1044.59,734.54
51.61,1042.61,734.54
51.64,1040.62,734.54
51.66,1038.63,734.54
51.69,1036.65,732.49
51.71,1034.66,732.49
51.74,1032.68,732.49
51.78,1030.69,732.49
51.85,1028.7,732.49
51.88,1026.72,732.49
51.91,1024.73,732.49
51.94,1022.75,732.49
51.98,1020.76,732.49
52.01,1018.77,732.49
52.04,1016.79,732.49
52.06,1014.8,732.49
52.11,1012.82,732.49
52.16,1010.83,732.49
52.19,1008.85,732.49
52.21,1006.86,732.49
52.28,1004.87,732.49
52.34,1002.89,732.49
52.39,1000.9,732.49
52.44,998.92,732.49
52.49,996.93,732.49
52.51,996.93,732.49
52.58,994.94,732.49
53.58,994.94,732.49
