time,x,y
0.02,2307.48,1730.74
0.51,2307.48,1734.6
1.51,2307.48,1734.6
2.51,2307.48,1734.6
3.51,2307.48,1734.6
4.51,2307.48,1734.6
5.5,2307.48,1734.6
6.13,2304.28,1734.6
6.15,2304.28,1730.74
6.17,2301.07,1723.02
6.51,2301.07,1723.02
6.96,2297.87,1715.31
7.01,2297.87,1711.45
7.04,2297.87,1707.59
7.28,2297.87,1703.73
7.51,2297.87,1703.73
8.51,2297.87,1703.73
8.84,2297.87,1699.87
8.88,2297.87,1696.02
8.91,2297.87,1692.16
9.46,2294.66,1692.16
9.49,2291.46,1692.16
9.51,2291.46,1696.02
9.53,2288.25,1699.87
9.54,2285.04,1699.87
9.56,2285.04,1703.73
9.57,2285.04,1707.59
9.59,2281.84,1711.45
9.61,2281.84,1715.31
9.62,2278.63,1719.16
9.71,2278.63,1723.02
9.76,2275.43,1726.88
9.81,2272.22,1730.74
9.84,2272.22,1734.6
9.88,2272.22,1738.46
9.9,2269.02,1742.31
9.94,2259.4,1753.89
9.96,2259.4,1761.6
9.98,2252.99,1761.6
9.99,2249.78,1765.46
10.01,2246.58,1777.04
10.03,2243.37,1777.04
10.04,2240.16,1784.75
10.06,2236.96,1788.61
10.07,2236.96,1792.47
10.09,2233.75,1792.47
10.11,2233.75,1800.18
10.12,2230.55,1804.04
10.14,2227.34,1807.9
10.16,2224.13,1811.76
10.18,2224.13,1815.62
10.21,2220.93,1819.48
10.25,2220.93,1823.33
10.27,2220.93,1827.19
10.29,2217.72,1831.05
10.31,2217.72,1834.91
10.33,2217.72,1838.77
10.34,2214.52,1838.77
10.36,2214.52,1846.48
10.38,2211.31,1854.2
10.4,2208.11,1861.91
10.42,2208.11,1869.63
10.44,2208.11,1877.35
10.46,2204.9,1885.06
10.48,2204.9,1888.92
10.49,2201.69,1896.64
10.51,2198.49,1908.21
10.53,2195.28,1919.79
10.55,2195.28,1931.36
10.56,2195.28,1935.22
10.57,2195.28,1946.79
10.59,2192.08,1958.37
10.61,2188.87,1966.08
10.62,2185.67,1977.66
10.64,2185.67,1981.52
10.66,2182.46,1989.23
10.68,2182.46,1993.09
10.7,2182.46,2004.66
10.73,2179.25,2012.38
10.75,2176.05,2020.1
10.77,2176.05,2027.81
10.81,2172.84,2031.67
10.83,2169.64,2039.39
10.84,2169.64,2043.24
10.87,2169.64,2050.96
10.9,2166.43,2054.82
10.91,2163.23,2058.68
10.92,2163.23,2066.39
10.94,2160.02,2070.25
10.98,2160.02,2074.11
10.99,2156.81,2077.97
11.01,2156.81,2081.83
11.03,2156.81,2085.68
11.06,2156.81,2089.54
11.07,2156.81,2093.4
11.09,2153.61,2097.26
11.12,2153.61,2101.12
11.14,2150.4,2101.12
11.18,2150.4,2104.97
11.2,2150.4,2112.69
11.22,2147.2,2116.55
11.26,2143.99,2120.41
11.29,2143.99,2124.26
11.31,2143.99,2131.98
11.33,2140.79,2131.98
11.34,2137.58,2135.84
11.36,2131.17,2139.7
11.37,2131.17,2147.41
11.39,2127.96,2147.41
11.41,2121.55,2151.27
11.42,2115.14,2158.99
11.44,2108.73,2162.85
11.46,2105.52,2162.85
11.48,2102.32,2170.56
11.5,2095.91,2170.56
11.51,2092.7,2174.42
11.53,2086.29,2178.28
11.55,2079.88,2178.28
11.57,2079.88,2182.14
11.59,2073.47,2185.99
11.61,2067.05,2189.85
11.63,2057.44,2193.71
11.64,2054.23,2193.71
11.66,2051.03,2193.71
11.68,2044.61,2197.57
11.7,2038.2,2205.28
11.72,2025.38,2209.14
11.74,2018.97,2209.14
11.76,2018.97,2213
11.78,2015.76,2213
11.83,2012.56,2213
11.85,2006.15,2216.86
11.86,2002.94,2220.72
11.87,1993.32,2220.72
11.89,1990.12,2220.72
11.98,1990.12,2224.57
12,1983.71,2224.57
12.01,1977.29,2224.57
12.03,1974.09,2224.57
12.05,1970.88,2224.57
12.11,1964.47,2228.43
12.16,1961.27,2228.43
12.17,1958.06,2232.29
12.2,1951.65,2232.29
12.26,1948.44,2232.29
12.28,1942.03,2232.29
12.29,1938.83,2236.15
12.31,1932.41,2236.15
12.33,1929.21,2236.15
12.35,1926,2236.15
12.39,1922.8,2236.15
12.42,1916.38,2236.15
12.44,1913.18,2236.15
12.48,1909.97,2236.15
12.5,1903.56,2236.15
12.52,1897.15,2240.01
12.54,1893.94,2240.01
12.57,1890.74,2240.01
12.58,1887.53,2240.01
12.64,1884.33,2240.01
12.72,1881.12,2240.01
12.74,1877.92,2240.01
12.78,1874.71,2240.01
12.89,1871.5,2240.01
12.93,1865.09,2240.01
12.94,1861.89,2240.01
12.96,1858.68,2240.01
13,1855.48,2240.01
13.16,1852.27,2240.01
13.5,1852.27,2240.01
14.51,1852.27,2240.01
15.51,1852.27,2240.01
16.51,1852.27,2240.01
17.51,1852.27,2240.01
17.62,1849.06,2240.01
17.68,1845.86,2240.01
17.94,1842.65,2240.01
18.51,1842.65,2240.01
19.51,1842.65,2240.01
19.55,1839.45,2240.01
19.78,1839.45,2236.15
19.87,1836.24,2236.15
19.91,1836.24,2232.29
