time,x,y
0,1110.52,997.51
0.51,1110.52,997.51
0.63,1108.81,997.51
0.74,1107.1,997.51
1.51,1107.1,997.51
1.61,1105.38,997.51
1.78,1103.67,997.51
1.81,1103.67,998.94
1.83,1101.95,998.94
1.88,1100.24,998.94
1.91,1098.53,1000.36
1.94,1096.81,1000.36
2.03,1096.81,1001.78
2.06,1095.1,1001.78
2.14,1093.39,1001.78
2.23,1093.39,1003.2
2.51,1093.39,1003.2
3.51,1093.39,1003.2
3.58,1091.67,1004.63
3.68,1091.67,1006.05
4.31,1091.67,1007.47
4.51,1091.67,1007.47
5.51,1091.67,1007.47
6.08,1091.67,1008.9
6.09,1091.67,1010.32
6.13,1091.67,1011.74
6.34,1091.67,1013.17
6.36,1089.96,1013.17
6.51,1089.96,1013.17
6.64,1089.96,1014.59
6.94,1088.24,1014.59
6.98,1088.24,1016.01
7.04,1086.53,1016.01
7.1,1086.53,1017.43
7.18,1084.82,1017.43
7.51,1084.82,1017.43
7.69,1083.1,1018.86
8.36,1083.1,1020.28
8.48,1083.1,1021.7
8.51,1083.1,1021.7
8.78,1083.1,1023.13
9.16,1081.39,1023.13
9.24,1079.68,1023.13
9.28,1079.68,1024.55
9.33,1077.96,1024.55
9.51,1077.96,1024.55
10.51,1077.96,1024.55
11.51,1077.96,1024.55
12.51,1077.96,1024.55
13.51,1077.96,1024.55
14.51,1077.96,1024.55
15.51,1077.96,1024.55
16.51,1077.96,1024.55
17.51,1077.96,1024.55
18.51,1077.96,1024.55
19.51,1077.96,1024.55
20.51,1077.96,1024.55
21.51,1077.96,1024.55
22.51,1077.96,1024.55
23.51,1077.96,1024.55
24.51,1077.96,1024.55
25.51,1077.96,1024.55
26.51,1077.96,1024.55
27.51,1077.96,1024.55
28.51,1077.96,1024.55
29.51,1077.96,1024.55
30.51,1077.96,1024.55
31.51,1077.96,1024.55
32.51,1077.96,1024.55
33.51,1077.96,1024.55
34.51,1077.96,1024.55
35.51,1077.96,1024.55
36.51,1077.96,1024.55
37.51,1077.96,1024.55
38.51,1077.96,1024.55
39.51,1077.96,1024.55
40.51,1077.96,1024.55
41.51,1077.96,1024.55
42.51,1077.96,1024.55
43.51,1077.96,1024.55
44.5,1077.96,1024.55
45.5,1077.96,1024.55
46.51,1077.96,1024.55
47.37,1076.25,1024.55
47.5,1076.25,1024.55
47.7,1074.53,1024.55
47.72,1074.53,1025.97
48.26,1072.82,1025.97
48.34,1071.11,1025.97
48.5,1071.11,1025.97
48.79,1069.39,1025.97
49.5,1069.39,1025.97
50.5,1069.39,1025.97
51.5,1069.39,1025.97
52.52,1069.39,1021.7
53.06,1067.68,1021.7
53.1,1065.97,1021.7
53.2,1064.25,1021.7
53.23,1062.54,1021.7
53.25,1060.82,1021.7
53.3,1059.11,1021.7
53.35,1057.4,1021.7
53.51,1057.4,1021.7
