time,x,y
0,25.64,330.25
0.51,25.64,330.25
1.51,25.64,330.25
2.51,25.64,330.25
3.5,25.64,330.25
3.7,32.04,330.25
3.72,38.45,330.25
3.82,41.66,330.25
3.85,44.86,330.25
3.87,48.07,330.25
3.89,51.27,330.25
3.94,54.48,330.25
3.98,57.68,330.25
4.02,57.68,326.39
4.04,60.88,326.39
4.06,64.09,326.39
4.07,70.5,326.39
4.09,76.91,326.39
4.13,80.11,326.39
4.5,80.11,326.39
4.52,83.32,326.39
4.54,89.72,326.39
4.56,102.54,330.25
4.57,108.95,337.97
4.59,115.36,341.83
5.5,115.36,341.83
5.59,121.77,341.83
5.61,128.18,341.83
5.62,140.99,341.83
5.63,163.43,341.83
5.65,179.45,341.83
5.67,192.27,341.83
5.69,195.47,341.83
5.71,201.88,341.83
5.86,205.08,341.83
5.89,208.29,337.97
5.91,214.7,334.11
5.93,217.9,334.11
5.94,221.11,330.25
5.95,227.51,330.25
5.97,233.92,330.25
5.99,243.54,326.39
6,243.54,322.54
6.02,249.95,322.54
6.04,253.15,322.54
6.06,256.35,318.68
6.12,259.56,314.82
6.16,262.76,314.82
6.17,269.17,314.82
6.19,269.17,310.96
6.21,275.58,310.96
6.22,281.99,310.96
6.24,281.99,307.1
6.25,288.4,303.25
6.27,301.22,295.53
6.29,310.83,295.53
6.3,320.44,291.67
6.32,326.85,287.81
6.34,330.06,283.96
6.36,333.26,283.96
6.38,346.08,280.1
6.39,358.9,280.1
6.41,368.51,276.24
6.43,378.12,272.38
6.45,403.76,264.66
6.47,426.19,260.81
6.49,464.64,249.23
6.51,487.07,249.23
6.52,499.89,245.37
6.54,509.5,245.37
6.56,515.91,241.52
6.58,519.12,241.52
6.6,531.93,237.66
6.62,535.14,237.66
6.64,538.34,233.8
6.66,544.75,233.8
6.67,551.16,233.8
6.69,563.98,229.94
6.71,586.41,226.08
6.73,599.23,226.08
6.74,615.25,226.08
6.75,637.68,226.08
6.77,653.7,226.08
6.79,679.34,226.08
6.8,692.16,226.08
6.82,704.97,226.08
6.84,714.59,229.94
6.86,721,233.8
6.88,727.4,237.66
6.89,730.61,237.66
6.9,740.22,245.37
6.93,746.63,249.23
6.95,769.06,264.66
6.97,778.68,268.52
6.99,788.29,272.38
7.01,791.49,276.24
7.09,794.7,280.1
7.1,794.7,283.96
7.12,797.9,287.81
7.14,801.11,295.53
7.16,807.52,295.53
7.17,813.92,307.1
7.19,820.33,310.96
7.24,820.33,314.82
7.25,826.74,326.39
7.27,833.15,334.11
7.29,836.36,353.4
7.3,839.56,364.98
7.32,842.76,372.69
7.34,845.97,388.12
7.36,845.97,395.84
7.38,845.97,407.41
7.4,849.17,434.42
7.42,849.17,449.85
7.44,852.38,465.29
7.46,852.38,480.72
7.47,852.38,496.15
7.49,855.58,511.58
7.51,855.58,523.16
7.52,858.79,530.87
7.54,858.79,542.45
7.55,858.79,561.74
7.57,858.79,577.17
7.59,861.99,604.18
7.6,865.2,615.75
7.62,865.2,635.04
7.64,868.4,646.62
7.66,871.6,665.91
7.67,871.6,681.34
7.69,871.6,696.77
7.71,871.6,704.49
7.73,871.6,723.78
7.75,871.6,758.5
7.77,871.6,766.22
7.79,871.6,777.79
7.81,871.6,789.37
7.82,871.6,797.08
7.84,871.6,800.94
7.86,871.6,804.8
7.88,871.6,808.66
7.9,871.6,835.66
7.92,871.6,847.24
7.94,871.6,854.95
7.96,871.6,866.53
7.97,871.6,878.1
7.99,871.6,893.53
8.01,871.6,905.11
8.02,871.6,920.54
8.04,871.6,932.11
8.05,871.6,947.55
8.07,871.6,959.12
8.09,871.6,982.27
8.1,868.4,993.84
8.12,868.4,1005.42
8.14,868.4,1020.85
8.16,865.2,1032.42
8.18,865.2,1040.14
8.19,861.99,1055.57
8.21,861.99,1071.01
8.23,861.99,1082.58
8.25,861.99,1105.73
8.27,861.99,1117.3
8.29,861.99,1132.74
8.31,861.99,1148.17
8.32,861.99,1167.46
8.34,861.99,1179.03
8.36,861.99,1190.61
8.38,858.79,1206.04
8.4,858.79,1221.47
8.42,858.79,1225.33
8.44,858.79,1236.9
8.47,858.79,1240.76
8.49,858.79,1244.62
8.51,858.79,1248.48
8.53,858.79,1252.34
8.54,858.79,1256.19
8.55,858.79,1267.77
8.57,858.79,1271.63
8.59,858.79,1283.2
8.6,861.99,1287.06
8.62,861.99,1290.92
8.66,865.2,1306.35
8.68,868.4,1317.92
8.7,871.6,1329.5
8.75,871.6,1333.36
8.79,871.6,1337.21
8.82,871.6,1341.07
8.85,871.6,1344.93
8.92,871.6,1348.79
8.94,871.6,1352.65
8.96,874.81,1352.65
8.97,874.81,1360.36
9.01,878.01,1368.08
9.03,878.01,1375.79
9.04,881.22,1387.37
9.05,881.22,1391.23
9.07,881.22,1395.09
9.09,881.22,1398.94
9.11,881.22,1402.8
9.18,881.22,1406.66
9.2,881.22,1418.23
9.22,881.22,1429.81
9.24,881.22,1445.24
9.26,881.22,1472.25
9.27,881.22,1495.4
9.29,881.22,1522.4
9.31,881.22,1545.55
9.32,881.22,1560.98
9.34,881.22,1584.13
9.35,881.22,1591.85
9.37,878.01,1603.42
9.39,878.01,1607.28
9.4,878.01,1618.85
9.42,878.01,1622.71
9.51,878.01,1622.71
9.61,878.01,1626.57
10.39,874.81,1929.82
10.4,871.6,1937.53
10.42,871.6,1941.39
10.44,871.6,1952.97
10.46,868.4,1956.82
10.48,865.2,1968.4
10.49,861.99,1972.26
10.5,861.99,1976.11
10.52,861.99,1983.83
10.74,861.99,1987.69
10.76,858.79,1987.69
10.77,858.79,1995.4
10.79,858.79,1999.26
10.81,858.79,2003.12
10.83,858.79,2010.84
10.87,858.79,2014.69
10.98,858.79,2018.55
11,858.79,2022.41
11.03,858.79,2026.27
11.04,858.79,2030.13
11.06,858.79,2033.99
11.07,858.79,2037.84
11.09,858.79,2041.7
11.11,858.79,2045.56
11.24,858.79,2049.42
11.26,858.79,2057.13
11.28,858.79,2060.99
11.29,858.79,2064.85
11.33,858.79,2068.71
11.34,861.99,2072.57
11.39,861.99,2076.42
11.42,865.2,2080.28
11.44,865.2,2088
11.46,865.2,2091.86
11.48,868.4,2095.71
11.5,868.4,2103.43
11.56,868.4,2111.15
11.57,868.4,2118.86
11.61,868.4,2122.72
11.74,868.4,2126.58
11.76,868.4,2130.44
11.78,868.4,2138.15
11.79,868.4,2145.87
11.81,868.4,2153.59
11.85,868.4,2161.3
11.89,868.4,2165.16
11.92,868.4,2169.02
12.05,868.4,2172.88
12.07,868.4,2176.73
12.11,868.4,2180.59
12.14,868.4,2184.45
12.29,868.4,2188.31
12.31,868.4,2192.17
12.33,868.4,2199.88
12.36,868.4,2207.6
12.37,868.4,2215.32
12.41,868.4,2223.03
12.5,868.4,2223.03
12.56,868.4,2226.89
12.59,868.4,2230.75
12.78,868.4,2234.61
12.82,868.4,2238.46
12.85,868.4,2246.18
12.93,868.4,2253.9
12.96,868.4,2257.75
12.97,868.4,2261.61
13.04,868.4,2265.47
13.08,868.4,2269.33
13.13,868.4,2277.04
13.15,865.2,2280.9
13.17,865.2,2284.76
13.19,865.2,2288.62
13.22,861.99,2292.48
13.29,861.99,2300.19
13.3,861.99,2304.05
13.32,861.99,2311.77
13.34,861.99,2323.34
13.35,858.79,2338.77
13.37,858.79,2354.21
13.39,852.38,2369.64
13.41,852.38,2385.07
13.43,849.17,2392.79
13.44,849.17,2400.5
13.46,845.97,2408.22
13.47,845.97,2415.94
13.49,842.76,2423.65
13.5,842.76,2427.51
13.52,842.76,2431.37
13.54,839.56,2435.23
13.58,839.56,2439.08
13.6,839.56,2442.94
13.63,839.56,2446.8
13.66,836.36,2454.52
13.67,836.36,2462.23
13.71,836.36,2466.09
13.72,836.36,2469.95
13.74,836.36,2473.81
13.75,836.36,2477.67
13.77,836.36,2485.38
13.79,836.36,2489.24
13.8,836.36,2493.1
13.82,836.36,2504.67
13.84,836.36,2523.96
13.86,836.36,2539.39
13.87,839.56,2554.83
13.89,839.56,2562.54
13.91,839.56,2566.4
14.02,839.56,2570.26
14.04,842.76,2570.26
14.06,842.76,2574.12
14.08,842.76,2577.98
14.1,842.76,2585.69
14.12,842.76,2589.55
14.16,842.76,2593.41
14.17,842.76,2597.27
14.23,842.76,2601.12
14.25,842.76,2604.98
14.27,842.76,2608.84
14.29,845.97,2612.7
14.32,845.97,2616.56
14.45,845.97,2620.41
14.49,845.97,2628.13
14.51,845.97,2628.13
14.52,845.97,2631.99
14.58,849.17,2631.99
14.59,849.17,2635.85
14.6,849.17,2643.56
14.62,852.38,2647.42
14.66,855.58,2651.28
14.67,855.58,2659
14.73,855.58,2662.85
14.74,858.79,2662.85
14.84,858.79,2666.71
14.86,858.79,2670.57
14.87,858.79,2674.43
14.92,861.99,2674.43
15.02,865.2,2674.43
15.04,871.6,2678.29
15.05,874.81,2686
15.07,881.22,2693.72
15.09,884.42,2693.72
15.1,887.63,2693.72
15.14,890.83,2693.72
15.23,897.24,2697.58
15.27,906.85,2697.58
15.29,913.26,2701.43
15.31,916.47,2701.43
15.32,919.67,2701.43
15.34,922.88,2701.43
15.4,922.88,2705.29
15.42,929.28,2709.15
15.44,935.69,2709.15
15.46,948.51,2716.87
15.47,958.12,2720.73
15.49,964.53,2724.58
15.51,964.53,2724.58
15.52,967.74,2724.58
15.57,970.94,2724.58
15.59,974.15,2724.58
15.6,977.35,2728.44
15.62,983.76,2728.44
15.64,986.96,2728.44
16.18,986.96,2732.3
16.21,999.78,2736.16
16.22,1015.8,2740.02
16.23,1025.42,2740.02
16.25,1028.62,2740.02
16.51,1031.83,2740.02
16.64,1035.03,2740.02
16.66,1038.23,2740.02
16.68,1044.64,2740.02
16.72,1047.85,2740.02
16.79,1051.05,2740.02
16.84,1054.26,2740.02
16.85,1057.46,2740.02
16.87,1060.67,2740.02
16.89,1063.87,2740.02
17.01,1070.28,2740.02
17.03,1076.69,2740.02
17.14,1079.89,2740.02
17.16,1083.1,2740.02
17.18,1086.3,2740.02
17.27,1092.71,2740.02
17.31,1102.32,2736.16
17.35,1102.32,2732.3
17.39,1105.53,2732.3
17.44,1105.53,2728.44
17.46,1108.73,2728.44
17.48,1108.73,2724.58
17.51,1111.94,2724.58
17.57,1111.94,2720.73
