time,x,y
0.01,892.14,283.59
0.51,892.14,283.59
1.52,892.14,283.59
2.51,892.14,283.59
3.52,892.14,283.59
3.81,893.9,283.59
3.83,893.9,281.79
3.85,895.66,281.79
4.02,895.66,283.59
5.02,895.66,283.59
6.02,895.66,283.59
7.02,895.66,283.59
8.02,895.66,283.59
9.02,895.66,283.59
9.5,895.66,283.59
10.11,893.9,283.59
10.17,893.9,285.39
10.36,895.66,285.39
10.42,897.41,285.39
10.44,897.41,287.19
10.52,897.41,287.19
10.64,897.41,288.99
10.76,897.41,290.8
10.78,899.17,290.8
10.87,900.93,290.8
11.01,900.93,292.6
11.05,900.93,294.4
11.12,900.93,296.2
11.18,899.17,296.2
11.2,899.17,298
11.26,899.17,299.8
11.3,899.17,301.6
11.37,899.17,303.4
11.5,899.17,303.4
11.68,899.17,305.2
11.72,897.41,307
11.81,897.41,308.8
12.04,897.41,307
12.12,897.41,305.2
12.17,897.41,303.4
12.27,897.41,301.6
12.34,897.41,299.8
12.39,897.41,298
12.46,897.41,296.2
12.52,897.41,296.2
13.52,897.41,296.2
14.52,897.41,296.2
15.52,897.41,296.2
16.52,897.41,296.2
17.52,897.41,296.2
18.52,897.41,296.2
19.52,897.41,296.2
20.52,897.41,296.2
21.52,897.41,296.2
22.52,897.41,296.2
23.52,897.41,296.2
24.52,897.41,296.2
25.52,897.41,296.2
26.52,897.41,296.2
27.52,897.41,296.2
28.52,897.41,296.2
29.52,897.41,296.2
30.52,897.41,296.2
31.52,897.41,296.2
32.52,897.41,296.2
33.52,897.41,296.2
34.51,897.41,296.2
35.27,897.41,294.4
35.29,897.41,290.8
35.31,897.41,285.39
35.33,897.41,278.19
35.35,897.41,274.59
35.37,897.41,270.99
35.39,897.41,267.39
35.41,895.66,263.79
35.42,895.66,260.19
35.43,893.9,256.58
35.45,893.9,254.78
35.47,892.14,252.98
35.48,892.14,251.18
35.5,892.14,251.18
35.52,890.38,249.38
35.54,890.38,247.58
35.56,890.38,245.78
35.58,888.62,242.18
35.6,888.62,240.38
35.62,888.62,236.78
35.64,886.86,234.98
35.65,886.86,231.38
35.67,885.1,229.58
35.69,885.1,225.97
35.7,883.34,222.37
35.71,881.58,218.77
35.73,879.82,215.17
35.75,878.06,211.57
35.77,874.54,207.97
35.79,871.02,204.37
35.81,867.5,200.77
35.83,862.22,195.36
35.85,860.46,193.56
35.87,856.94,191.76
35.9,853.42,189.96
35.92,853.42,188.16
35.94,851.66,188.16
35.96,849.9,186.36
35.98,846.39,184.56
36,844.63,184.56
36.02,842.87,184.56
36.04,839.35,182.76
36.06,837.59,182.76
36.09,832.31,180.96
36.1,828.79,180.96
36.12,825.27,180.96
36.13,821.75,180.96
36.15,818.23,180.96
36.17,816.47,180.96
36.19,812.95,179.16
36.21,811.19,179.16
36.22,809.43,179.16
36.23,805.91,179.16
36.25,802.39,179.16
36.27,800.63,179.16
36.29,795.36,179.16
36.3,793.6,179.16
36.32,790.08,179.16
36.34,786.56,179.16
36.35,783.04,179.16
36.36,781.28,179.16
36.38,777.76,179.16
36.4,776,179.16
36.42,774.24,179.16
36.44,772.48,179.16
36.46,770.72,179.16
36.47,768.96,179.16
36.48,767.2,179.16
36.5,765.44,179.16
36.52,763.68,179.16
36.55,760.16,179.16
36.57,758.4,179.16
36.59,756.64,179.16
36.61,753.12,179.16
36.63,751.37,177.36
36.65,749.61,177.36
36.67,746.09,177.36
36.69,744.33,177.36
36.7,742.57,175.56
36.72,740.81,175.56
36.73,737.29,175.56
36.75,735.53,175.56
36.76,732.01,173.76
36.78,730.25,173.76
36.8,726.73,173.76
36.82,724.97,173.76
36.84,723.21,173.76
36.86,719.69,171.96
36.88,717.93,171.96
36.9,712.65,171.96
36.92,710.89,171.96
36.94,709.13,170.16
36.95,707.37,170.16
36.97,705.61,170.16
36.99,702.1,170.16
37.01,698.58,168.36
37.03,693.3,168.36
37.05,691.54,168.36
37.07,688.02,168.36
37.09,686.26,168.36
37.11,684.5,168.36
37.12,680.98,168.36
37.14,679.22,168.36
37.15,675.7,170.16
37.17,673.94,170.16
37.18,670.42,170.16
37.2,668.66,170.16
37.22,666.9,170.16
37.24,665.14,170.16
37.26,663.38,170.16
37.28,659.86,170.16
37.3,658.1,170.16
37.32,656.34,170.16
37.34,654.59,170.16
37.35,652.83,170.16
37.37,651.07,170.16
37.4,649.31,170.16
37.42,647.55,170.16
37.43,645.79,170.16
37.47,644.03,170.16
37.49,642.27,170.16
37.51,640.51,170.16
37.52,638.75,170.16
37.53,636.99,170.16
37.57,635.23,170.16
37.58,633.47,170.16
37.6,631.71,170.16
37.62,629.95,170.16
37.64,628.19,170.16
37.67,624.67,170.16
37.7,622.91,170.16
37.72,621.15,170.16
37.74,619.39,171.96
37.75,617.63,171.96
37.77,615.87,171.96
37.79,614.11,171.96
37.8,612.35,173.76
37.83,610.59,173.76
37.85,608.83,173.76
37.89,607.07,175.56
37.92,605.32,175.56
